member_id,age,country,job_title,days_since_signup,login_frequency_30d,resources_downloaded,webinars_attended,forum_posts,profile_completion_pct,events_registered,events_attended,newsletter_opens,avg_session_duration_min,support_tickets_raised,emails_to_support,referral_count,converted
IAASSE_01489,62,UK,Software Engineer,149,3,4,1,3,70.98021807007787,3,3,9,71.62210363343006,1,1,0,0
IAASSE_01490,51,Brazil,Data Analyst,706,6,4,3,3,76.58026527307382,4,2,7,12.802254775919021,2,0,0,0
IAASSE_01491,20,India,Consultant,698,14,4,1,3,99.9649773813662,3,2,7,19.84038797455535,1,0,1,0
IAASSE_01492,54,Australia,Researcher,541,12,5,2,2,96.7296450099278,3,1,8,34.50684564067041,3,0,0,0
IAASSE_01494,57,USA,Software Engineer,113,11,5,4,3,69.36832795231312,4,1,5,13.939381781750601,0,2,0,0
IAASSE_01495,43,UK,Student,303,9,0,6,2,71.00157785026244,5,3,6,11.636718595557893,0,0,0,0
IAASSE_01496,40,Canada,Software Engineer,103,9,8,1,2,69.50619256467553,1,1,9,21.73776877396168,1,2,1,0
IAASSE_01497,61,USA,Freelancer,287,14,4,0,4,90.2768500324326,2,0,4,17.339709938807427,0,0,0,0
IAASSE_01498,56,India,Consultant,116,5,4,2,4,78.58359515473067,5,4,5,18.138278461646284,0,0,2,0
IAASSE_01499,32,Nigeria,Consultant,555,5,1,1,3,91.14673984131055,1,1,4,6.944605697510915,1,0,0,0
IAASSE_01500,21,Canada,Consultant,558,9,4,2,4,53.079695988324815,4,1,7,7.130223479470744,0,0,0,0
IAASSE_01501,46,UK,Student,603,9,2,2,4,64.36509989083403,2,1,8,12.48081451679123,2,3,0,1
IAASSE_01502,39,Brazil,Data Analyst,194,6,6,3,3,98.36473256298265,4,2,5,48.08165274032141,0,0,0,1
IAASSE_01503,42,Canada,Student,494,12,2,2,2,39.367231996534386,3,2,7,16.310572889552265,1,0,1,0
IAASSE_01504,30,Canada,Data Analyst,360,5,7,1,3,84.75243430380526,3,2,4,12.167813267523325,0,0,1,1
IAASSE_01506,50,Nigeria,Software Engineer,399,7,2,1,3,54.65706550502141,1,1,9,6.2938037936006435,0,2,0,0
IAASSE_01507,33,Australia,Researcher,267,13,7,1,1,47.05793054363941,3,1,6,17.544241404018123,3,0,0,1
IAASSE_01508,62,India,Consultant,416,10,3,1,0,86.46856499655733,4,3,4,33.535494225447124,1,0,0,1
IAASSE_01509,59,India,Manager,409,12,4,4,3,97.45192146432812,3,1,2,28.800211658509976,1,0,0,1
IAASSE_01510,61,UK,Professor,676,15,6,2,1,40.46087476610233,5,3,11,46.43094324709968,0,1,1,1
IAASSE_01511,19,Canada,Student,490,8,6,1,3,50.38647887061936,2,2,6,23.993428521374817,3,1,0,0
IAASSE_01512,52,India,Student,310,7,3,2,5,99.86885558683451,5,2,7,43.42400811185576,1,0,0,0
IAASSE_01513,59,UK,Researcher,630,6,5,1,12,72.53220141216107,2,2,5,29.436534140953725,0,2,0,0
IAASSE_01514,51,India,Data Analyst,662,6,1,0,3,91.93185323904672,2,1,8,6.307804843482573,1,1,0,0
IAASSE_01516,30,Germany,Data Analyst,190,11,7,4,2,98.98298528095383,6,2,3,5.93835248572757,2,0,0,1
IAASSE_01517,30,India,Data Analyst,411,13,4,1,2,99.14454178030975,3,3,6,7.672485539180722,1,0,1,1
IAASSE_01518,35,India,Software Engineer,137,7,6,2,1,74.12599108104317,3,1,6,55.93667758057835,2,1,0,1
IAASSE_01519,49,India,Software Engineer,485,11,7,1,1,65.75890171478918,3,3,3,28.622430773746164,0,0,0,0
IAASSE_01521,52,USA,Researcher,711,6,3,3,2,60.275196943724254,0,0,3,21.51432565139665,1,0,0,0
IAASSE_01522,56,Canada,Software Engineer,324,10,8,3,4,50.91128626567275,2,2,2,15.42970382015614,1,1,0,0
IAASSE_01523,63,Germany,Data Analyst,397,8,7,2,3,74.41372225099181,4,2,2,15.179425531361822,2,0,2,1
IAASSE_01524,46,Canada,Student,525,5,2,1,2,27.937340947789508,3,3,7,8.94286600957947,1,0,0,0
IAASSE_01525,46,India,Data Analyst,142,7,7,3,1,51.90270694987892,4,1,7,18.01488790101333,4,0,0,0
IAASSE_01526,61,UK,Manager,537,8,5,4,1,22.428717731481825,1,0,5,21.76969514835217,2,0,0,0
IAASSE_01527,33,Germany,Manager,657,9,6,2,1,31.786229878099366,3,2,10,25.328283501132415,2,1,0,1
IAASSE_01528,61,USA,Researcher,373,11,0,2,4,87.21932800392682,8,4,4,28.693219477037154,0,0,0,0
IAASSE_01529,64,India,Data Analyst,495,9,7,3,2,57.8487476278617,4,3,8,34.85788296600383,1,0,0,0
IAASSE_01530,27,Australia,Software Engineer,695,8,3,3,4,90.84288276886463,1,1,7,20.1992031824566,0,1,2,0
IAASSE_01532,42,UK,Software Engineer,559,7,5,2,3,59.022173522966426,2,1,4,3.05217745405457,0,1,0,0
IAASSE_01533,56,India,Software Engineer,452,8,6,2,0,70.72612846577418,0,0,8,20.82629139629823,0,0,2,0
IAASSE_01534,37,Canada,Software Engineer,120,8,3,0,3,75.32695345853475,1,0,3,24.579101462897576,1,1,1,0
IAASSE_01535,22,USA,Software Engineer,698,8,4,0,5,70.67116558479395,3,1,8,4.272805542410421,1,1,0,0
IAASSE_01536,18,Brazil,Researcher,712,6,3,1,5,16.270003215800582,4,1,5,22.185682847514045,2,0,0,0
IAASSE_01537,47,Germany,Student,202,5,3,0,0,69.32510519171935,4,3,7,14.657379412656912,1,0,0,0
IAASSE_01538,20,Brazil,Manager,329,3,9,0,2,78.96048453874998,4,1,6,7.847034408064423,2,0,1,0
IAASSE_01539,62,Canada,Student,518,7,7,5,3,76.577010018327,3,2,3,23.04233299382195,1,0,0,0
IAASSE_01540,31,Canada,Student,634,5,6,0,1,74.74345796452347,0,0,5,14.369232479262033,0,0,0,0
IAASSE_01541,47,Nigeria,Freelancer,668,10,5,3,2,61.43241294268596,2,1,9,11.855189271515904,1,1,0,0
IAASSE_01542,21,Australia,Freelancer,636,5,8,0,2,59.330043638108485,6,3,2,3.3060569299201465,1,1,0,0
IAASSE_01543,35,Germany,Student,171,11,4,2,3,75.2962578154287,5,3,7,13.151017698963408,2,0,0,0
IAASSE_01544,54,UK,Software Engineer,258,9,6,2,5,74.13000850354318,5,2,6,4.996353508265923,2,2,0,0
IAASSE_01546,18,USA,Software Engineer,476,3,3,2,5,39.67211087320397,3,2,9,20.573000215595137,1,0,2,1
IAASSE_01547,63,USA,Consultant,495,9,4,1,1,63.9486089171801,6,5,6,15.810273434756095,0,0,0,0
IAASSE_01548,32,USA,Freelancer,187,12,1,5,8,92.41271042143669,3,3,3,51.32804541091023,1,1,1,1
IAASSE_01550,32,Brazil,Data Analyst,380,8,3,1,5,49.966843616573456,4,2,6,57.10454354256976,0,1,0,1
IAASSE_01551,41,USA,Researcher,634,11,4,4,3,44.56491439949767,3,0,7,24.18601668459373,2,0,2,0
IAASSE_01553,29,India,Professor,531,5,5,3,2,93.98749717062907,4,3,4,7.057184782899343,0,0,0,0
IAASSE_01554,54,Australia,Consultant,98,7,9,0,1,39.09349644949625,4,3,8,15.422336872538576,0,0,2,0
IAASSE_01555,54,USA,Software Engineer,657,8,7,1,1,15.097485362775878,3,2,5,14.778897506775618,1,0,0,0
IAASSE_01556,60,India,Data Analyst,250,7,6,2,4,83.80204095277026,2,1,7,3.4971579607136754,1,0,1,0
IAASSE_01557,23,Australia,Data Analyst,347,8,4,1,6,43.193324855707225,3,3,9,38.0131439966791,1,1,0,0
IAASSE_01558,56,India,Student,310,9,5,0,2,96.00570947100505,2,2,6,6.235823187137313,0,0,0,0
IAASSE_01559,63,India,Manager,404,7,4,2,2,98.63140655215258,3,1,8,22.670817472762224,2,0,0,1
IAASSE_01560,41,Brazil,Software Engineer,709,8,5,1,3,47.141007084374756,3,2,7,28.256875554239024,1,0,0,1
IAASSE_01561,28,Australia,Data Analyst,454,8,4,1,0,89.72702228064071,4,3,8,28.088420855095983,0,0,0,0
IAASSE_01562,30,UK,Software Engineer,103,12,5,1,3,27.09978803479631,3,2,5,39.697594686504075,3,2,0,1
IAASSE_01563,51,Germany,Manager,337,8,2,5,3,85.58033158239789,3,2,5,10.304740277368857,1,1,1,1
IAASSE_01564,42,USA,Student,211,8,9,1,2,79.8316715203547,2,2,3,12.372342557150784,2,1,0,0
IAASSE_01565,24,Nigeria,Consultant,455,8,7,2,5,92.94581628727352,3,2,7,5.131885219162729,0,0,0,0
IAASSE_01566,21,USA,Consultant,424,12,5,1,1,84.48593810777832,4,3,3,40.13361160392119,1,0,1,1
IAASSE_01567,25,UK,Professor,655,8,5,0,4,94.8344920000072,4,2,5,11.158641931244023,1,0,0,0
IAASSE_01569,46,Australia,Data Analyst,555,11,6,1,3,37.313252642361974,2,1,4,5.29207979010428,1,1,0,1
IAASSE_01570,62,UK,Data Analyst,431,3,3,2,4,57.36756631713264,1,1,7,36.75181912955332,0,1,0,0
IAASSE_01571,63,Canada,Data Analyst,435,15,2,3,4,50.760189279105596,8,4,7,17.254890130062822,2,0,1,1
IAASSE_01572,27,Nigeria,Student,491,9,4,3,5,72.44780865304223,5,5,7,24.910193018484847,2,0,0,1
IAASSE_01573,60,UK,Researcher,141,9,10,3,3,98.253785902014,4,1,6,9.27195381619445,1,0,0,1
IAASSE_01574,51,Nigeria,Software Engineer,660,6,6,4,4,62.19535038562206,0,0,6,24.059869419920823,0,0,0,0
IAASSE_01575,43,USA,Consultant,260,9,3,3,2,59.22855749615533,2,1,4,5.718425732685503,2,2,0,0
IAASSE_01576,58,India,Student,566,8,5,2,2,69.14993198500666,3,2,4,19.483581541989288,2,0,0,0
IAASSE_01577,20,India,Researcher,261,8,2,1,0,43.135430381219464,3,1,9,9.426444683069366,1,1,0,0
IAASSE_01578,23,USA,Manager,652,7,3,2,5,96.05892953397479,4,4,3,7.417511510119069,1,0,0,0
IAASSE_01579,22,Canada,Manager,726,10,9,5,1,90.05259137704287,1,1,2,14.039617250058036,0,1,0,0
IAASSE_01580,22,USA,Consultant,505,9,4,2,0,85.06749583248214,1,0,3,23.5948018089891,1,1,0,0
IAASSE_01581,64,Germany,Manager,619,8,1,2,2,60.52955213081654,6,2,5,26.18643587170409,0,0,1,0
IAASSE_01582,40,Australia,Professor,490,10,3,1,6,90.2940476051424,2,2,5,6.1954064820820705,0,0,0,0
IAASSE_01584,52,USA,Software Engineer,449,3,4,4,5,92.54347622501899,1,0,10,18.124238709945747,1,0,0,0
IAASSE_01585,37,USA,Student,588,8,6,1,2,99.09698882845858,3,3,3,19.974973316099927,0,1,2,0
IAASSE_01586,59,USA,Student,654,8,4,2,2,80.15809185521594,3,2,6,2.753187902884257,1,0,1,0
IAASSE_01587,52,UK,Data Analyst,585,5,1,0,3,76.53638090973978,3,1,7,17.138203895645955,1,0,0,0
IAASSE_01590,41,Germany,Student,296,12,2,0,1,54.02997852312376,3,1,11,38.735006142516056,1,0,1,0
IAASSE_01591,20,Canada,Student,115,9,4,5,5,98.11350897254047,2,2,5,9.809295953630686,1,1,0,0
IAASSE_01592,49,Brazil,Professor,581,9,6,2,5,95.77365945590456,1,1,9,56.88545069499848,2,0,0,0
IAASSE_01593,52,Germany,Student,466,5,3,3,2,81.47607332202439,1,1,3,25.445601872976763,0,0,0,0
IAASSE_01594,55,Brazil,Manager,272,12,4,2,3,98.2250872034273,2,1,6,9.96143413788398,3,1,0,0
IAASSE_01595,30,Australia,Student,144,6,8,4,4,21.217082061295585,5,3,9,8.285320503693843,4,0,1,0
IAASSE_01596,64,UK,Professor,440,14,6,6,6,81.33677453111335,1,1,7,5.578728665699258,2,2,0,1
IAASSE_01598,26,India,Researcher,516,6,6,2,6,31.266252948351266,3,3,5,35.452414640422546,1,2,0,0
IAASSE_01599,21,USA,Researcher,268,9,6,0,5,82.86631354886993,3,1,4,10.126927959544327,0,0,0,0
IAASSE_01600,31,UK,Student,639,12,4,4,2,97.78117165593022,3,1,5,9.814742167235023,2,1,0,0
IAASSE_01601,54,Australia,Freelancer,158,5,14,2,4,68.45089873967882,2,1,7,17.896176923104463,2,1,0,0
IAASSE_01602,51,Australia,Consultant,219,8,4,0,2,85.7648214524982,3,2,4,8.072071466885959,0,2,0,0
IAASSE_01603,28,Australia,Consultant,240,8,3,2,3,97.94561931414715,3,1,6,5.403889091074461,3,2,0,0
IAASSE_01604,58,USA,Researcher,629,4,8,0,1,57.285219154516234,1,1,5,4.316931493812047,2,0,0,0
IAASSE_01605,20,UK,Data Analyst,367,7,3,5,2,85.99476507483918,2,2,3,32.20384164060894,0,0,0,0
IAASSE_01606,45,Australia,Consultant,326,10,0,1,2,62.2840249542414,1,1,4,8.705528489376617,1,1,1,1
IAASSE_01607,46,Brazil,Data Analyst,228,11,6,2,2,48.95246388841494,1,0,2,45.211804754719005,2,0,1,0
IAASSE_01608,26,India,Software Engineer,216,7,6,1,1,68.65623759694937,5,4,5,21.87309953808386,1,0,1,0
IAASSE_01609,20,Nigeria,Student,402,14,3,1,5,81.84257936852308,3,2,9,18.296525592963665,0,0,1,0
IAASSE_01610,42,India,Professor,589,6,5,5,2,99.43049377810057,6,4,6,27.114371025743065,0,0,0,1
IAASSE_01611,51,Australia,Student,495,4,4,2,3,88.60407097646691,3,0,6,65.04539763620832,1,0,0,0
IAASSE_01612,29,USA,Data Analyst,607,10,3,2,3,78.24844667335039,3,1,4,7.622898685162452,0,3,1,0
IAASSE_01613,59,Germany,Software Engineer,470,3,4,1,4,91.30689312426568,3,1,5,13.352606984462295,1,0,1,0
IAASSE_01614,26,Germany,Manager,706,8,6,3,3,97.53347109852237,4,1,4,24.57695245635218,0,0,2,0
IAASSE_01615,32,Australia,Researcher,630,4,7,1,1,98.55083399136507,1,1,6,9.648899848174025,0,1,0,0
IAASSE_01616,57,Canada,Data Analyst,458,11,4,4,1,40.95348343559835,2,2,6,35.51790946939421,0,1,0,1
IAASSE_01617,42,Australia,Student,419,12,5,4,1,96.83013472139422,3,1,9,12.007283385425362,0,1,1,0
IAASSE_01618,22,UK,Manager,482,5,3,0,2,89.87304266401034,3,2,7,18.190846244155438,1,1,0,0
IAASSE_01619,28,Canada,Freelancer,262,5,9,1,5,91.68443385330104,1,0,7,10.635419232625567,2,0,0,0
IAASSE_01620,51,USA,Manager,156,5,6,1,5,44.794826076292786,6,3,9,25.020736958756284,1,0,0,0
IAASSE_01621,41,India,Software Engineer,133,7,2,2,0,88.66051872005356,5,3,7,30.03449444828206,2,0,0,1
IAASSE_01622,32,USA,Professor,398,11,3,1,3,43.79718603874182,6,3,7,7.629048866977843,1,1,0,0
IAASSE_01623,55,USA,Software Engineer,486,5,7,2,5,26.81266572497029,4,4,7,32.62266170858507,1,1,0,0
IAASSE_01624,25,Canada,Software Engineer,403,9,3,1,5,70.51113235346465,4,3,6,6.3378929865721165,0,0,0,0
IAASSE_01625,22,Germany,Software Engineer,408,7,3,2,1,85.10560418233887,3,1,4,8.17957365855404,1,0,0,0
IAASSE_01626,43,Canada,Software Engineer,280,7,5,2,1,35.16784881910387,2,1,7,19.110758457172178,3,1,1,0
IAASSE_01627,35,UK,Manager,145,5,4,2,3,27.387025658635817,3,1,5,16.45096183347549,3,0,0,1
IAASSE_01628,23,Australia,Software Engineer,109,10,2,1,2,89.12542425392577,3,2,10,8.518934138975569,2,0,2,0
IAASSE_01629,54,UK,Data Analyst,248,11,0,1,3,67.87941722258198,5,3,4,10.226952183018616,0,0,0,0
IAASSE_01630,30,Brazil,Data Analyst,123,7,6,1,6,35.06402771650192,5,4,7,33.77998523378742,1,0,0,0
IAASSE_01631,45,Nigeria,Student,220,13,6,3,6,70.10289835175384,6,4,8,20.07250260134815,1,0,1,1
IAASSE_01632,22,Canada,Software Engineer,490,12,2,0,2,50.36687742906073,5,4,6,18.50204429144471,1,1,0,0
IAASSE_01633,30,UK,Data Analyst,535,8,3,1,6,25.78414606088668,1,1,7,32.46232169880291,0,0,1,0
IAASSE_01634,34,India,Student,697,6,5,2,4,29.261952765388934,4,3,5,58.49803110573618,1,0,0,1
IAASSE_01635,57,USA,Researcher,230,10,7,1,2,91.97890776911585,6,5,4,82.29248294292535,1,3,1,0
IAASSE_01636,62,Canada,Researcher,276,8,4,3,3,60.32781427908481,5,2,4,20.00155977843752,1,0,0,0
IAASSE_01637,49,UK,Manager,140,12,3,5,2,61.4563968072993,3,3,5,1.4587897800498322,0,0,0,1
IAASSE_01638,46,Nigeria,Software Engineer,120,10,5,1,3,97.07790752092428,1,0,5,18.647018112135143,1,1,0,1
IAASSE_01639,20,USA,Consultant,447,8,7,4,5,87.55015564768209,3,1,7,12.437479426345819,0,0,0,0
IAASSE_01640,57,Australia,Professor,650,8,6,2,1,59.24181411031096,6,1,7,21.309521575306675,0,0,0,1
IAASSE_01641,51,India,Manager,657,6,6,1,4,51.7044185599462,3,2,8,39.80049668575827,1,1,0,0
IAASSE_01642,57,Canada,Researcher,371,6,9,0,3,56.49943263698497,3,3,8,11.013087882639937,1,0,0,0
IAASSE_01643,44,USA,Data Analyst,238,8,6,1,3,70.22353598776834,3,0,2,31.3323041149461,1,0,0,0
IAASSE_01644,30,Brazil,Freelancer,464,5,4,2,4,65.27197583765386,3,3,6,7.5858749391570015,0,1,0,1
IAASSE_01645,62,Canada,Data Analyst,381,5,3,1,3,88.35598203808618,2,1,7,9.88123694915084,1,0,0,0
IAASSE_01646,50,Australia,Data Analyst,610,4,3,4,1,73.4716293283072,3,3,9,5.2557066095515985,1,0,0,0
IAASSE_01647,23,USA,Software Engineer,617,5,4,0,1,66.5663330923093,1,0,7,26.62146698537256,0,1,1,0
IAASSE_01648,41,Canada,Student,213,2,6,4,1,48.46264484557118,2,1,5,14.291197707456982,0,3,1,0
IAASSE_01649,36,Canada,Freelancer,526,6,3,2,3,67.15476987984992,4,3,5,18.416468294706373,3,1,0,1
IAASSE_01650,33,USA,Software Engineer,474,6,5,1,2,94.54850431883996,5,4,11,9.313258851986983,1,0,0,0
IAASSE_01651,57,USA,Software Engineer,449,8,5,2,4,91.09849048510237,3,1,5,11.516262598123994,1,0,0,0
IAASSE_01652,45,India,Researcher,327,5,1,3,4,52.71259555613034,3,3,7,18.512151165051613,1,1,0,0
IAASSE_01653,50,USA,Software Engineer,99,2,6,1,3,53.43045260055664,2,1,4,25.87821718115055,1,0,2,0
IAASSE_01654,58,USA,Student,414,11,5,3,4,64.55721568423802,3,1,7,27.99436226027375,1,1,1,1
IAASSE_01655,30,Canada,Researcher,164,9,7,6,2,71.96238366451101,3,2,3,19.07476328649738,1,2,0,0
IAASSE_01656,60,India,Researcher,105,7,4,0,3,67.06516513363847,3,2,6,12.229949567571923,1,2,0,0
IAASSE_01657,62,USA,Software Engineer,231,9,3,3,1,68.64247333818639,5,5,5,6.045874832479265,2,1,1,0
IAASSE_01658,42,Australia,Manager,447,8,7,4,7,84.05266518703426,2,2,2,35.088367162464095,1,1,0,1
IAASSE_01659,59,USA,Data Analyst,726,6,5,4,3,49.635633915643076,1,1,4,27.53234147445702,1,1,0,0
IAASSE_01660,53,USA,Data Analyst,591,8,7,2,4,25.470471450558325,4,1,3,6.322555420351817,3,0,0,0
IAASSE_01661,44,USA,Student,407,6,2,1,6,65.60284727196158,1,0,4,31.16404810174881,0,0,1,0
IAASSE_01662,55,India,Data Analyst,577,10,6,5,1,97.3688676081895,2,1,7,10.272899426022759,0,0,0,1
IAASSE_01664,22,USA,Consultant,566,9,1,0,2,3.80542924545861,3,1,10,25.989930138166546,0,0,0,0
IAASSE_01665,60,Canada,Software Engineer,285,6,4,6,2,95.82909762580769,3,1,4,9.831571559103946,1,1,0,0
IAASSE_01666,62,India,Software Engineer,716,4,7,2,3,76.17533028144196,2,2,10,6.827897339759054,2,0,0,0
IAASSE_01667,48,UK,Manager,676,12,9,2,3,99.75746261983545,6,4,7,16.644913926215683,0,0,0,0
IAASSE_01668,40,Canada,Data Analyst,525,6,3,2,5,75.48692268852932,5,4,5,23.945793575062027,1,1,1,0
IAASSE_01669,59,USA,Student,254,10,7,2,5,42.804121335103176,4,3,8,45.9447996530513,1,0,1,0
IAASSE_01670,27,Canada,Freelancer,374,9,3,4,3,40.99901023652745,2,0,10,14.414218203907419,0,0,1,0
IAASSE_01671,49,Australia,Researcher,624,10,2,2,1,72.64304358524885,1,0,9,14.378448168863384,0,0,1,0
IAASSE_01672,60,Australia,Freelancer,104,6,5,2,4,83.29144427019766,2,2,5,18.311956181244735,1,1,1,0
IAASSE_01673,47,UK,Data Analyst,274,6,4,5,3,87.15923072952663,4,2,5,16.021725866031204,0,0,1,1
IAASSE_01675,48,USA,Data Analyst,506,6,6,1,7,99.19985485350038,2,1,12,23.29160223003635,0,0,0,0
IAASSE_01676,35,UK,Data Analyst,314,9,2,4,3,75.55841755691894,7,6,5,9.445950603494243,0,0,0,0
IAASSE_01677,53,USA,Software Engineer,499,6,4,1,3,76.08274770085976,5,5,3,11.674133118041803,2,0,0,1
IAASSE_01678,19,India,Data Analyst,417,3,3,3,3,80.62155353036476,3,3,5,21.253847282895396,0,0,0,0
IAASSE_01679,31,Brazil,Student,146,9,4,3,1,23.213978358708964,1,0,7,0.4291303580428669,3,1,0,0
IAASSE_01680,30,Brazil,Data Analyst,334,10,2,3,1,55.53539968141057,2,1,8,45.94381580183396,0,0,0,0
IAASSE_01681,46,Nigeria,Student,470,7,6,3,1,92.14774781989802,1,1,3,12.333559166337018,6,0,0,0
IAASSE_01682,29,Australia,Researcher,708,4,4,5,2,98.26428135466448,2,1,10,5.453109407145367,0,1,1,0
IAASSE_01683,56,Germany,Software Engineer,643,8,9,1,2,19.442411307589992,5,4,9,11.93968055219382,0,0,0,0
IAASSE_01684,19,UK,Student,169,7,1,4,1,71.33323078638068,2,0,2,30.37785688272253,0,0,0,0
IAASSE_01687,63,Canada,Researcher,339,2,4,1,1,82.98090025456442,4,0,6,7.418220966638388,1,0,0,0
IAASSE_01689,58,UK,Manager,323,6,4,1,6,38.439341221118944,3,0,7,25.931491651014156,1,1,0,0
IAASSE_01690,34,UK,Student,423,10,4,1,5,95.02365247536574,5,4,4,42.71941086702248,1,0,0,0
IAASSE_01691,57,Nigeria,Data Analyst,196,8,8,1,2,67.83390859929833,2,2,6,19.085528271651963,1,1,0,0
IAASSE_01692,48,USA,Consultant,495,6,5,3,7,53.552391387353296,3,2,4,36.889556859895805,0,0,1,1
IAASSE_01693,51,Canada,Researcher,321,9,7,2,5,44.16820128861601,1,1,5,22.53297752090316,1,2,0,0
IAASSE_01694,41,Nigeria,Student,302,9,4,1,5,39.12656529447074,1,1,5,18.909312949549644,2,0,0,0
IAASSE_01695,62,Australia,Consultant,507,11,8,4,2,71.00432675497306,4,2,5,21.91560774621214,3,0,1,1
IAASSE_01696,52,Australia,Software Engineer,183,3,4,4,3,46.77964680422322,5,5,6,51.61521453420911,1,0,0,0
IAASSE_01697,23,USA,Consultant,725,7,6,1,3,94.97749649633823,0,0,6,14.307939563394873,2,0,0,0
IAASSE_01698,36,UK,Researcher,221,5,5,2,3,97.79585076220457,5,4,5,9.891644354463464,0,0,0,0
IAASSE_01699,47,Nigeria,Researcher,659,9,8,1,4,29.17045860066881,6,4,6,8.850858970082943,1,1,0,0
IAASSE_01700,24,Australia,Freelancer,603,14,1,0,2,70.11969936045173,3,1,5,104.25807246166981,1,1,0,0
IAASSE_01701,27,Canada,Data Analyst,700,8,6,3,3,73.75387684333704,4,3,7,6.855542677149817,0,1,0,0
IAASSE_01702,58,USA,Researcher,338,5,3,3,1,49.16076982169849,4,4,8,21.56151931524944,4,1,0,0
IAASSE_01703,49,USA,Software Engineer,134,8,5,1,2,95.87008718352172,3,3,7,0.8338508118672578,2,2,0,1
IAASSE_01704,51,Brazil,Student,275,7,5,2,3,95.64605311463296,7,5,8,11.831192326933362,0,1,0,0
IAASSE_01705,45,UK,Student,557,3,4,3,1,68.51023026530073,0,0,6,14.933460892554695,1,1,1,0
IAASSE_01706,32,Australia,Student,541,7,7,3,4,82.79144067433238,2,1,6,15.741679829081598,0,0,0,0
IAASSE_01707,47,USA,Researcher,372,10,6,2,2,85.77052114004194,4,2,3,26.08990397675972,0,2,1,1
IAASSE_01708,54,Germany,Software Engineer,625,10,8,1,1,12.55513435810359,6,4,7,21.475147547268776,0,1,0,0
IAASSE_01709,46,Brazil,Software Engineer,354,13,4,1,0,85.50202527583454,4,3,4,19.32261633650455,0,1,2,0
IAASSE_01710,39,Australia,Student,148,14,6,1,1,94.50098783270745,5,2,7,20.25539805925357,1,0,0,0
IAASSE_01711,21,USA,Software Engineer,151,5,7,1,5,22.66464138645458,7,4,5,8.102942997955436,3,0,0,0
IAASSE_01712,37,Australia,Professor,251,9,1,2,4,70.78657162630329,4,2,6,19.147764585529764,0,1,0,1
IAASSE_01713,49,India,Software Engineer,448,8,5,1,1,79.59199598149256,1,1,10,32.88231682980984,0,0,0,1
IAASSE_01714,53,Canada,Researcher,709,8,6,1,6,89.23939422743132,4,3,9,6.7552270566978425,1,1,1,0
IAASSE_01715,21,Nigeria,Manager,296,8,2,3,6,63.274395106085265,3,1,3,16.318518689718097,0,0,0,0
IAASSE_01716,44,Germany,Manager,697,7,4,2,3,85.58674856800265,1,0,9,5.305349978795791,0,0,0,0
IAASSE_01717,34,Nigeria,Software Engineer,118,5,3,4,3,41.80756570329195,4,1,7,1.8371098328519195,0,0,1,0
IAASSE_01718,29,Germany,Consultant,220,7,3,2,4,93.44645344131509,3,1,7,22.03767302917179,0,1,0,1
IAASSE_01719,39,USA,Software Engineer,656,7,1,3,5,82.87086077068093,6,2,3,29.93842248425564,1,0,4,1
IAASSE_01720,34,UK,Consultant,206,8,4,3,3,60.79556146814578,4,3,8,7.092665931027357,0,0,0,1
IAASSE_01721,27,USA,Data Analyst,411,10,9,2,5,68.5866750351992,6,3,6,31.483114116813724,0,0,0,1
IAASSE_01722,18,Nigeria,Data Analyst,427,8,4,1,3,70.07848014218237,4,3,2,47.15962475323291,1,0,0,0
IAASSE_01724,43,Germany,Manager,531,3,7,1,5,44.32038835407167,1,1,9,1.3733012830321136,4,0,2,1
IAASSE_01725,35,UK,Software Engineer,598,5,7,4,4,92.2151266477636,1,1,7,52.39357967609017,1,0,0,0
IAASSE_01726,31,USA,Data Analyst,292,7,5,0,1,81.20012257015851,3,1,5,18.19105103840564,0,0,0,0
IAASSE_01727,64,India,Data Analyst,677,6,3,1,2,59.35554806891865,4,3,7,1.858705666743898,1,0,1,1
IAASSE_01728,46,Canada,Professor,395,12,8,2,4,88.16763336110093,1,0,6,21.284522653547235,1,1,0,0
IAASSE_01729,29,USA,Consultant,422,10,6,1,4,45.36689189991518,2,1,5,15.105824815130582,0,2,0,0
IAASSE_01730,53,Australia,Software Engineer,719,7,6,0,4,93.56336668964731,3,3,5,40.04359696188878,0,0,1,0
IAASSE_01731,52,USA,Researcher,156,11,4,3,3,73.02075950076113,5,2,5,12.481047419721689,1,0,0,0
IAASSE_01732,29,UK,Software Engineer,434,6,5,2,7,48.540809072167434,2,1,7,13.372845998191188,0,0,1,0
IAASSE_01733,24,Canada,Software Engineer,299,10,6,2,5,30.972154928245104,3,2,5,12.754435927963835,0,1,0,0
IAASSE_01734,46,USA,Professor,340,7,3,1,2,58.92763503350932,1,1,7,5.228939918117406,1,0,0,0
IAASSE_01735,28,Brazil,Student,278,7,5,1,4,95.42903217153842,4,0,3,8.046175882329154,0,0,0,0
IAASSE_01737,23,USA,Data Analyst,474,9,5,0,4,65.84479055886054,4,2,4,3.0893634655963957,1,1,1,1
